source_concept_code,ws_frequency
506000,63607
2100001700,63550
7420000054,63540
21777,63536
21606,63502
21554,63492
304001527,63484
3040101274,63473
3040101315,63078
2100001702,62979
3041008095,62837
21481,62768
4080000989,62747
21487,62743
7074020,62735
3040100110,62657
7420102000,62634
1150001897,62569
7085250,62549
3040101183,62465
7090010,62456
3040109627,62313
3041008083,62294
304002138,62178
1500004716,62123
3040101179,62010
24861,61675
1020100023,61523
1542100390,61512
3040101184,61424
10701000476,61411
1120100079,61400
1542100391,61346
302820,61332
7420000083,61283
3041008036,61236
1542100392,61139
1542100393,61104
29681,61035
1542100402,61031
1542100410,61028
1542100401,61010
1542100409,61009
742231016,60896
10701000542,60636
2820,60621
22475,60510
742020481,60502
1120036004,60405
1120100081,60400
23483,60339
3040109337,60302
154600452,60081
154600450,60067
742404701,60061
1400000126,60058
1542100407,60052
154600451,60027
1400000088,59998
505770,59979
154600453,59973
3040110157,59963
1400000137,59906
12304,59893
154600461,59736
5203025902,59735
10701000478,59710
12306,59708
7400222009,59690
7420000090,59634
3042400039,59620
21489,59535
21495,59530
350160,59529
1120036006,59491
1120100470,59491
10282,59482
24162,59461
24177,59460
3040102790,59459
24126,59459
24178,59459
24170,59459
24175,59459
24173,59458
24195,59451
1540100106,59440
21496,59397
21501,59397
10701000183,59388
23556,59352
3041008082,59313
1500003013,59214
1120100078,59201
1570000127,59152
1540100107,59120
154600454,59066
505960,58960
1120100124,58943
21506,58844
1120100471,58769
3041008031,58760
16010026300,58716
16010026302,58640
376002,58405
742231012,58322
1665,58284
1020100138,58191
400602,58091
3040102578,58051
3040104713,57949
1540100183,57793
10701000477,57679
1500003062,57616
7420000473,57608
22699,57529
1980,57499
3040101182,57458
742231013,57392
1540100181,57200
3040101188,57046
1540100297,56993
14193,56979
1540100180,56952
7080009,56948
22560,56833
742067004,56787
3040111496,56674
1540100170,56668
1540100212,56634
1500003101,56560
3040102754,56510
3042600001,56449
7096215,56407
304002227,56309
10285,56252
7070144,56210
1120100083,56197
742709083,56147
304200090,55978
24862,55924
3040109339,55888
1570400015,55807
742067148,55795
3043212,55758
400030,55732
21776,55636
1570400017,55384
14343,55313
30416041,55249
1570400019,55245
3042500026,55232
742020473,55202
1540100196,55166
21,54999
3040104073,54921
400560,54906
3040101185,54731
3049100222,54706
3040100118,54681
3040101189,54636
7427300726,54623
1540100178,54593
1540100179,54472
3042500028,54439
1540100182,54404
30416044,54291
304000236,54275
1120100077,54210
7074290,54181
3040111497,54169
3040101181,54118
1600100263,54006
22333,53914
16010026301,53908
24277,53873
10283,53808
17414,53729
700650,53580
1600400419,53549
3041008038,53465
12686,53270
12685,53246
7060030,53153
1540100244,53139
503140,53079
12639,53079
12687,53048
4080000052,53040
12688,53038
12638,53037
7060050,52965
7060060,52873
12643,52850
12642,52844
12644,52843
12653,52819
12645,52806
12654,52803
12655,52776
12652,52773
12646,52753
1180000069,52610
7420000212,52567
742067005,52549
304911140011,52398
16028,52359
12402,52302
3040101187,52262
1540100240,52114
12656,52082
2152,52040
1180146832,52005
1540100333,51986
12657,51964
505970,51861
742067149,51842
7420000129,51807
336025,51739
1500003081,51705
12682,51575
1180000068,51547
1180000067,51546
1540100243,51530
336020,51416
12683,51404
1180000514,51362
742067150,51336
400540,51239
2500000034,51165
7422301017,51098
3041008121,51025
3040104218,50966
14344,50801
3041008169,50639
1540100227,50588
1570000122,50575
7096504,50554
1120100091,50447
3041008157,50397
23185,50312
7096505,50299
1500003084,50289
30491005,50271
1540100239,50159
7001026,50158
74202014510,50057
3040109629,50036
7422301011,49961
3040104796,49800
2100001699,49772
21782,49710
7422301010,49670
13472,49663
3040111483,49574
14345,49415
74202694,49367
302810,49321
3040104799,49217
3040104797,49217
3040109614,49172
1540100399,49162
1420100009,48935
3040109616,48902
24863,48858
3040111479,48728
3040109613,48697
2157,48580
336021,48517
3040100141,48460
3040109615,48434
742231011,48412
74202014508,48359
3041001607,48355
1140100009,48348
7420000476,48323
3041008159,48305
336024,48204
364020,48098
3040103255,48082
336023,47999
7096501,47965
3040104070,47874
30412000120,47860
7096500,47765
336022,47757
3043200016,47598
3040127031,47597
12658,47591
1120100082,47576
3040109618,47545
30415370220,47311
12651,47253
1180101047,47247
1500003214,47226
7420000060,47075
1500003083,47054
1500005054,46934
24864,46869
3402000016,46832
1540100490,46535
3040127032,46411
7420000475,46362
1120100627,46077
1150001896,46043
30412000025,45882
1120100049,45856
1071304,45848
742200406,45808
24093,45806
1570660001,45799
305690,45646
7079001,45534
3040105062,45467
3040104803,45298
1500004175,45273
1500006658,45253
1500004910,45233
7096330,45160
12501,44969
1570000128,44952
7420000044,44925
7096503,44913
742709102,44892
2100001701,44875
1500004176,44873
12301,44859
7096502,44855
9871,44807
7400222010,44759
742231002,44710
304000403,44670
505820,44602
344250,44556
1120000908,44391
1120000909,44391
2100001703,44368
3041008250,44323
1120100086,44306
2100001704,44279
1500004178,44246
10377,44216
742020407,44170
1120100622,44153
3040010406,44137
1570000126,44100
12302,44081
7060420,44004
12303,43963
2100001706,43951
3040100838,43948
304000336,43939
22350,43911
2100001707,43899
7096649,43827
742067017,43775
7420102001,43758
1150002411,43740
2100001709,43705
12502,43696
3040109781,43685
26761,43685
10701000509,43680
2100001705,43644
2100001708,43641
12305,43583
6755,43488
30432069,43435
3043200019,43395
16,43393
742067143,43382
316210,43256
1500003155,43245
1180000074,43223
7892,43212
1020100591,43158
3041001605,43126
22900,42991
1570000125,42942
3040101152,42924
331268,42813
10290,42802
1180146818,42776
23558,42704
3200000053,42670
3041008037,42573
1570000130,42573
3040111577,42528
23560,42504
1570770233,42500
1020000301,42435
3041008017,42420
3040105116,42416
3040102830,42372
3042500027,42266
1600100634,42231
742231006,42208
22538,42197
7075528,42146
7096450,42136
24859,42135
7061350,41919
3040102857,41801
1140100015,41785
3040102889,41759
11013,41753
3040101153,41740
400470,41658
316220,41649
10701000553,41464
2817,41460
3040101154,41372
304320022,41362
3040101155,41360
7095030,41322
742067007,41315
24641,41207
3040101156,41170
12026,41161
12062,41054
304320025,41046
344260,41000
7075529,40913
503180,40869
3040103161,40738
3040103163,40712
3040109070,40683
1540100031,40653
4080000056,40633
29682,40572
30827,40542
3402000013,40501
3040101157,40410
7080733,40385
10701000508,40342
30416070,40326
1570008806,40272
1600400418,40246
1180102057,40221
1500005067,40111
12018,40062
23482,40060
12061,40004
1500003376,39987
30596,39986
157231005,39978
30412000330,39975
304126917,39798
10701000185,39786
3040102858,39780
3040105300,39697
304001446,39606
1180102030,39605
7422301004,39562
11916,39518
302190,39513
74202695,39441
1570770246,39427
25276,39404
30412000322,39392
1120100066,39178
7071510,39158
7071520,39151
7071530,39147
7071560,39142
7071540,39142
7071550,39142
7071570,39138
7071580,39137
7071590,39123
3042400130,38987
74290000104,38825
1500003807,38817
3040111683,38783
7096690,38671
30412100103,38598
304911140010,38594
3042400120,38513
1071403,38487
23257,38404
7420302030,38368
3041008136,38307
7420000131,38205
3040103256,38187
25893,38023
25892,38017
25894,38009
25895,37969
25898,37945
25896,37931
25897,37893
1020100676,37879
1020100552,37867
25900,37838
25901,37837
25902,37762
14165,37735
26584,37682
30412000315,37630
1600100641,37557
12025,37552
1020100678,37408
301390,37318
26583,37309
74202692,37298
1020100682,37291
507030,37263
12166,37259
26582,37204
1020100688,37134
1020100687,37101
30412000319,37095
1020100685,37067
30412000318,37060
30412000320,37057
3040110645,37046
304001969,37007
1020100686,36977
7095020,36975
12403,36957
30412000321,36909
12104,36908
1120000900,36886
1500003162,36853
1120100135,36786
30412000061,36699
3041900257,36670
1150002626,36654
21813,36579
7096650,36513
30412000323,36487
304091992,36323
316060,36275
1020100592,36258
3040110646,36192
3040101211,36165
22950,36057
302180,36041
30412000316,36003
7096288,35984
1120000907,35975
7420000066,35864
1570660000,35653
304320002,35534
3042500046,35524
304002030,35498
1570770183,35411
3042400105,35388
3040101367,35379
1500004179,35157
3040104806,35126
24233,35108
7420000213,35067
4080000396,35023
1570063376,34993
3040110648,34959
7096289,34951
30416038,34920
742067146,34900
3040101298,34805
1500003022,34719
12105,34686
30884,34620
3040105145,34604
1671,34477
10701000547,34384
4080000376,34378
3041900651,34345
304002127,34318
1020100679,34309
3040102721,34263
1071120,34254
1020100683,34209
317760,34193
3040101363,34189
1020100829,34184
1570630335,34159
503480,34157
1020100831,34152
7082240,34104
7420000055,34094
7082230,34019
304000486,33905
12404,33874
1020100677,33773
4080000058,33733
1120000904,33719
1120000905,33719
7894,33584
7061200,33473
304002260,33464
12016,33405
1602905,33373
21593,33317
21619,33267
21567,33265
12272,33219
1500003019,33202
450240,33176
3040100847,33148
1600100642,33144
742067144,33129
1673,33120
301720,33082
1071401,33049
1150002642,32894
1570770492,32877
3041008076,32837
3041001602,32796
3041008046,32789
4080000053,32778
3040109069,32741
1120100297,32695
400430,32683
3041008299,32660
1320,32600
1321,32600
7422301022,32568
7074220,32507
3200000027,32493
1150002648,32441
1150002649,32421
5203029801,32421
3042400169,32323
1150002627,32181
30416068,31981
3040110647,31911
1150002643,31867
7070103,31833
7074393,31757
4080000132,31693
1570063147,31657
3041008094,31642
1570000123,31574
7070102,31541
7082220,31491
303791,31481
1120101269,31466
1120201270,31455
1500003021,31452
74202696,31419
30412000138,31371
3040100049,31343
304000980,31333
1570770059,31305
1570770373,31285
7070104,31275
3040103205,31185
905,31092
2111,31066
7070101,31032
10701000479,31000
1180148211,30980
4080000064,30946
3040103203,30943
1500003884,30937
1500003100,30902
3040101368,30857
1120101271,30833
3040100997,30724
12401,30694
4080000134,30685
1570770101,30672
1400000000,30526
906,30465
304000800,30463
3043200013,30412
12555,30350
1120100084,30308
1500004715,30301
74202014504,30257
1570770127,30081
7074385,30071
4100000023,30000
1570770568,29996
325950,29992
304000405,29977
1570063146,29957
1570770645,29953
3040110878,29932
1701,29899
316230,29889
4080000068,29887
3040100714,29884
7085230,29852
742231068,29822
1570770801,29746
3040100542,29741
7420000085,29741
1570770013,29733
6871,29708
1120001929,29634
3040109877,29619
302220,29599
1570770222,29593
3040100715,29552
3041900097,29530
1570770125,29422
1140100019,29419
1120100068,29407
1120100059,29394
7000010,29381
344270,29367
7085490,29344
331037,29343
3041008009,29324
1150002030,29258
1570000121,29239
302260,29168
17060,29152
7265,29133
1120100080,29129
3040104278,29028
301290,28919
4100000021,28898
302200,28869
1120100067,28846
2100000603,28821
1570000124,28771
304000497,28770
350120,28747
7420000075,28728
10332,28726
304001264,28665
302230,28656
7061380,28655
1570770889,28653
12053,28531
1600100644,28529
30412100100,28518
3041210058,28508
302870,28481
1020100670,28481
1180147774,28470
17415,28469
12736,28465
3041210057,28444
3042400112,28418
304000062,28413
3040102682,28364
3041210059,28306
10337,28206
10338,28200
10341,28187
3401008901,28147
344220,28107
302270,28100
3041210061,28077
302240,28060
304002024,28036
3041210060,27998
3041003151,27916
14265,27915
3041210062,27886
1570400070,27872
742404402,27856
3041008101,27846
304917096698,27759
3041009000,27739
1120100293,27714
10291,27708
1500004124,27705
302210,27642
30445703210,27638
3042400132,27622
1500004128,27615
12796,27608
12794,27593
1180000494,27517
1180000070,27512
1180103403,27495
12793,27484
12792,27476
12799,27473
3049170966982,27455
12790,27443
30412000228,27427
12795,27427
1140100007,27409
12788,27394
1120100289,27374
12809,27369
742231021,27367
12789,27364
13021,27331
742404405,27315
12787,27297
1600100810,27296
304320001,27292
1570400072,27240
742404423,27239
1180146833,27239
7085330,27224
3200000032,27221
1570008811,27196
1020100556,27185
8809,27177
1500004126,27166
304001078,27150
300023,27137
1570400074,27118
12814,27112
12798,27085
331293,27084
74202014512,27081
304000903,27080
1500004125,27065
13390,27062
302250,27052
3041008900,26980
1120000903,26939
3041009002,26919
3041008160,26892
3200000023,26885
1500003015,26872
19822,26856
450480,26811
304002294,26789
3041900855,26778
1140100026,26737
742231020,26731
74290000198,26717
450450,26680
15444,26567
1120100290,26555
1570000120,26538
450440,26507
3042400012,26495
1180000004,26464
1600100627,26458
10700000070,26449
3040109780,26422
3040102678,26405
921,26403
923,26403
922,26403
924,26403
920,26403
10700000068,26296
27521,26230
30412000066,26182
3041008027,26176
3049170966981,26168
14263,26165
1570770650,26164
7420000084,26163
1180102061,26110
14204,26083
16215,26080
2823,26074
27523,26064
1500003126,26025
23338,25978
7061300,25962
27525,25958
30412000181,25950
1570063148,25887
27531,25882
27535,25865
27536,25829
3041009001,25813
304100200,25793
708366300,25770
7420000221,25768
27532,25756
350170,25756
17646,25749
3200000031,25732
14206,25703
27526,25655
1600100675,25639
27527,25612
13388,25611
1180146814,25584
27529,25572
27528,25552
27533,25551
27530,25549
3040109072,25521
344240,25517
316170,25468
23176,25394
708366307,25375
742231014,25309
3040105152,25257
27578,25138
3040110876,25102
3040111684,25039
3040104905,24978
3040109144,24963
3040109145,24916
503460,24905
27534,24899
3040109071,24889
3040101232,24865
303792,24857
3040127033,24837
2112,24777
1570063149,24770
1020100672,24766
400520,24759
30416031,24742
350180,24733
1020100024,24733
27537,24733
1020100218,24708
30416033,24705
1180000119,24667
30416035,24643
742231069,24629
1180000011,24529
7085790,24495
30416034,24469
3041007005,24458
3041007004,24447
1324,24431
74202697,24382
3041007001,24375
3041007006,24369
1140100027,24364
1699,24334
742151002,24316
3041007007,24284
1328,24259
3041007008,24253
4080000059,24250
1500004577,24235
3041007009,24223
742004400,24218
330010,24218
400621,24209
7074410,24206
1570770493,24163
30491024,24080
3041210064,24059
3041008171,24004
1600100702,23960
3041008172,23922
3040111907,23920
30416032,23902
6765,23829
