source_concept_code,source_description,fca_concept_id,fca_category,fca_assessments,omop_domain
11002,Narrative Writing Percentile,C0447.00,A,,Measurement
11016,Hearing Aids Remaining,C0088.00,A,hearing,Observation
11030,Paraphasia in Running Speech,C0075.00,A,speech,Observation
11042,Number of Spontaneously Given Correct Responses,C0447.00,A,,Measurement
11043,Number of Stimulus Cues Given,C0447.00,A,,Measurement
11045,Number of Correct Responses Following a Stimulus Cue,C0447.00,A,,Measurement
11046,Number of Phonemic Cues,C0447.00,A,,Measurement
11047,Number of Correct Responses Following the Phonemic Cue,C0447.00,A,,Measurement
11048,Total Number Correct,C0447.00,A,,Measurement
11056,First Item Failed,C0447.00,A,,Measurement
11057,Total Score,C0447.00,A,,Measurement
11061,Dominant Hand,C0447.00,A,,Measurement
11069,Non-Dominant Hand,C0447.00,A,,Measurement
11072,Right Hand,C0447.00,A,,Measurement
11078,Left Hand,C0447.00,A,,Measurement
11083,HEARING AID EXPERIENCE:,C0088.00,A,hearing,Observation
11084,DAILY HEARING AID USE:,C0088.00,A,hearing,Observation
112000006,Tubing clamps available,C0447.00,A,,Measurement
112000028,Temperature probes in place and alarms set,C0060.00,A,temperature,Observation
112000038,GEM samples remaining,C0447.00,A,,Measurement
112000039,Patient height and weight entered,C0131.00,A,weight,Observation
112000053,Water Bath Set,C0065.00,A,bathing,Observation
112000056,Drainage adequate,C0050.00,A,drainage,Observation
112000068,Tubing clamps returned,C0447.00,A,,Measurement
112000088,GEM samples remaining,C0447.00,A,,Measurement
1120000900,HCT (Bcare5),C0447.00,A,,Measurement
1120000906,Centrifugal (rpm),C0447.00,A,,Measurement
1120000912,SvO2 (Bcare5),C0447.00,A,,Measurement
112000125,Water bath intially set to 46 *C,C0065.00,A,bathing,Observation
112000129,Temp probes attached and reading ambient (22-25*C) temperature,C0060.00,A,temperature,Observation
112000142,Tubing Clamps,C0447.00,A,,Measurement
112000175,Drainage line and reinfusion lines connected to correct cannula,C0050.00,A,drainage,Observation
112000179,Surgical staff begins pumping to get limb temperature to 37 C,C0060.00,A,temperature,Observation
112000181,Give chemo through stopcock on drainage side of circuit (pre heat exchanger) within 5 minutes,C0050.00,A,drainage,Observation
1120001943,Cycle Processed Blood Volume,C0447.00,A,,Measurement
112000203,Drainage adequate (Negative pressure within limits),C0050.00,A,drainage,Observation
112000234,Arterial blood pressure line location confirmed,C0034.00,A,blood_pressure,Observation
112000235,Femoral blood pressure line location confirmed,C0034.00,A,blood_pressure,Observation
112000237,Cerebral perfusion route confirmed (Antegrade/Retrograde),C0052.00,A,perfusion,Observation
112000238,Cerebral perfusion pressure monitoring location confirmed,C0052.00,A,perfusion,Observation
112000239,Cerebral perfusion blood temperature confirmed,C0060.00,A,temperature,Observation
112000240,Circ arrest target temp confirmed,C0060.00,A,temperature,Observation
112000946,Cycle RBC Volume,C0447.00,A,,Measurement
1120030012,Units Given on Pump,C0447.00,A,,Measurement
1120030013,Units Given to Anes,C0447.00,A,,Measurement
112003014,FiO2,C0447.00,A,,Measurement
1120100012,O2,C0447.00,A,,Measurement
1120100013,N2O,C0447.00,A,,Measurement
1120100014,Air,C0447.00,A,,Measurement
1120100015,Expired Sevoflurane,C0447.00,A,,Measurement
1120100016,Expired Isoflurane,C0447.00,A,,Measurement
1120100017,Expired Desflurane,C0447.00,A,,Measurement
1120100019,ABP,C0033.00,A,,Measurement
1120100022,MAP,C0447.00,A,,Measurement
1120100023,PAP,C0033.00,A,,Measurement
1120100025,Room Temperature,C0059.00,A,,Measurement
1120100029,Blood Admin Sets,C0447.00,A,,Measurement
1120100034,ETCO2,C0447.00,A,,Measurement
1120100035,FiO2 (%),C0447.00,A,,Measurement
1120100036,Tidal (Observed),C0447.00,A,,Measurement
1120100037,PIP Observed,C0447.00,A,,Measurement
1120100038,PEEP/CPAP,C0447.00,A,,Measurement
1120100040,Heater Water Actual Temp,C0059.00,A,,Measurement
1120100042,BIS Monitor,C0447.00,A,,Measurement
1120100043,Oxygen Saturation Brain,C0447.00,A,,Measurement
1120100044,Cell Saver,C0447.00,A,,Measurement
1120100045,Train of Four,C0032.00,A,train_of_four,Observation
1120100046,PCWP,C0447.00,A,,Measurement
1120100048,Nasopharyngeal Temperature,C0059.00,A,,Measurement
1120100049,Rectal Temperature,C0059.00,A,,Measurement
1120100050,Esophageal Temperature,C0059.00,A,,Measurement
1120100051,Blood Temperature,C0059.00,A,,Measurement
1120100052,NIBP (Mean),C0447.00,A,,Measurement
1120100053,CI,C0447.00,A,,Measurement
1120100054,CO,C0447.00,A,,Measurement
1120100055,CVP (Mean),C0447.00,A,,Measurement
1120100056,NG/OG Tube Output,C0031.00,A,output,Observation
1120100070,NIBP,C0033.00,A,,Measurement
1120100075,HR (ECG),C0078.00,A,heart_rate,Observation
1120100105,Inspired Desflurane,C0447.00,A,,Measurement
1120100106,Inspired Isoflurane,C0447.00,A,,Measurement
1120100107,Inspired Sevoflurane,C0447.00,A,,Measurement
1120100109,Last Intake Type,C0087.00,A,intake,Observation
1120100116,Do you have or are you being treated for high blood pressure?,C0034.00,A,blood_pressure,Observation
1120100117,Is BMI greater than 35 kg/m2?,C0051.00,A,bmi,Observation
1120100129,Recent BMI (Calculated),C0051.00,A,bmi,Observation
1120100139,Systolic BP Upper Limit,C0034.00,A,blood_pressure,Observation
1120100140,MAP Upper Limit,C0447.00,A,,Measurement
1120100141,Temp Upper Limit,C0059.00,A,,Measurement
1120100143,Nitric Oxide,C0447.00,A,,Measurement
1120100146,PAP (Mean),C0447.00,A,,Measurement
1120100147,Temperature (Non-Specific),C0059.00,A,,Measurement
1120100148,SVR,C0447.00,A,,Measurement
1120100149,SvO2 (%),C0447.00,A,,Measurement
1120100150,MAC,C0447.00,A,,Measurement
1120100151,CAP,C0033.00,A,,Measurement
1120100152,CAP (Mean),C0447.00,A,,Measurement
1120100154,RAP,C0447.00,A,,Measurement
1120100156,LAP Mean,C0447.00,A,,Measurement
1120100160,Temp Lower Limit,C0059.00,A,,Measurement
1120100161,PRBC Units (~300 mL),C0447.00,A,,Measurement
1120100163,Platelet Units (~300 mL),C0447.00,A,,Measurement
1120100164,FFP Units (~200 mL),C0447.00,A,,Measurement
1120100165,Cryoprecipitate Units (~120 mL),C0447.00,A,,Measurement
1120100166,PRBC Volume - Calculated,C0447.00,A,,Measurement
1120100167,Platelets Volume - Calculated,C0447.00,A,,Measurement
1120100168,FFP Volume - Calculated,C0447.00,A,,Measurement
1120100169,Cryoprecipitate Volume - Calculated,C0447.00,A,,Measurement
1120100170,Glucose Lower Limit,C0447.00,A,,Measurement
1120100171,Glucose Upper Limit,C0447.00,A,,Measurement
1120100174,Auxiliary O2,C0447.00,A,,Measurement
1120100176,Packed RBCs,C0447.00,A,,Measurement
1120100177,Fresh Frozen Plasma,C0447.00,A,,Measurement
1120100178,Platelets,C0447.00,A,,Measurement
1120100179,Cryoprecipitate,C0447.00,A,,Measurement
1120100180,Pump Blood/Salvage,C0447.00,A,,Measurement
1120100181,Leukoreduced Red Cells,C0447.00,A,,Measurement
1120100182,Rh Immune Globulin,C0447.00,A,,Measurement
1120100188,Amount of Blood,C0447.00,A,,Measurement
1120100192,INR Upper Limit,C0447.00,A,,Measurement
1120100193,PTT Upper Limit,C0447.00,A,,Measurement
1120100194,Platelet Lower Limit,C0447.00,A,,Measurement
1120100195,Ultrafiltrate Output,C0031.00,A,output,Observation
1120100203,Bladder Temperature,C0059.00,A,,Measurement
1120100222,Seizure Interventions,C0030.00,A,seizure,Observation
1120100227,FEM,C0033.00,A,,Measurement
1120100228,FEM (Mean),C0447.00,A,,Measurement
1120100229,CVP,C0033.00,A,,Measurement
1120100230,ICP,C0033.00,A,,Measurement
1120100231,Expired N2O,C0447.00,A,,Measurement
1120100232,Inspired N2O,C0447.00,A,,Measurement
1120100233,Expired Minute Volume,C0447.00,A,,Measurement
1120100234,Inspired Minute Volume,C0447.00,A,,Measurement
1120100235,Inspired O2 Setting,C0447.00,A,,Measurement
1120100239,O2 Delivery Method,C0029.00,A,o2_delivery,Observation
1120100244,Bath/Shower,C0065.00,A,bathing,Observation
1120100252,Autologous Blood,C0447.00,A,,Measurement
1120100253,RR,C0447.00,A,,Measurement
1120100254,SpO2,C0418.00,A,spo2,Observation
1120100255,Pulse,C0056.00,A,pulse,Observation
1120100257,SVV,C0447.00,A,,Measurement
1120100260,Train of Four Ratio,C0032.00,A,train_of_four,Observation
1120100272,RAP Intake,C0087.00,A,intake,Observation
1120100274,Irrigation Volume from Field,C0447.00,A,,Measurement
1120100276,RAP Output,C0031.00,A,output,Observation
1120100277,Autologous CPB Volume,C0447.00,A,,Measurement
1120100278,Residual CPB Volume to Autotransfusion,C0447.00,A,,Measurement
1120100281,Pump Blood Flow,C0447.00,A,,Measurement
1120100283,Venous Line/Reservoir Pressure,C0447.00,A,,Measurement
1120100286,Stroke Volume Return Index,C0447.00,A,,Measurement
1120100287,Additive Setting,C0447.00,A,,Measurement
1120100288,Arterial Line Pressure,C0447.00,A,,Measurement
1120100291,Arresting Agent Setting,C0447.00,A,,Measurement
1120100292,Water Temperature,C0059.00,A,,Measurement
1120100293,Flow Rate,C0447.00,A,,Measurement
1120100297,Blood Delivered Volume,C0447.00,A,,Measurement
1120100299,Total Delivered Volume,C0447.00,A,,Measurement
1120100301,Sweep Gas Flow (L/min),C0447.00,A,,Measurement
1120100303,Forane (%),C0447.00,A,,Measurement
1120100306,PaCO2,C0447.00,A,,Measurement
1120100307,PaO2,C0447.00,A,,Measurement
1120100308,pHa,C0447.00,A,,Measurement
1120100309,HCO3,C0447.00,A,,Measurement
1120100310,K+,C0447.00,A,,Measurement
1120100311,BE,C0447.00,A,,Measurement
1120100312,HCT,C0447.00,A,,Measurement
1120100313,HB,C0447.00,A,,Measurement
1120100315,VO2,C0447.00,A,,Measurement
1120100316,DO2 Index,C0447.00,A,,Measurement
1120100317,Perfusion Index Pump Flow,C0052.00,A,perfusion,Observation
1120100322,"Arterial and Venous Line Temperature Alarm Operational, Audible and Engaged",C0060.00,A,temperature,Observation
1120100354,"CP Temperature Alarm Operational, Audible and Engaged",C0060.00,A,temperature,Observation
1120100360,Patient Temperature Greater Than 36 Degrees Celcius,C0060.00,A,temperature,Observation
1120100386,Transfer Pack Volume,C0447.00,A,,Measurement
1120100387,Processed Reservoir (Cumulative),C0447.00,A,,Measurement
1120100394,Unit ID Number,C0447.00,A,,Measurement
1120100396,Reservoir Processed Volume,C0447.00,A,,Measurement
1120100397,Anticoagulant Volume,C0447.00,A,,Measurement
1120100398,Irrigation Volume,C0447.00,A,,Measurement
1120100399,Wash Volume,C0447.00,A,,Measurement
1120100401,Fill Speed Number,C0447.00,A,,Measurement
1120100402,Wash Speed Number,C0447.00,A,,Measurement
1120100404,Processed Hematocrit Number,C0447.00,A,,Measurement
1120100405,Estimated Blood and Plasma Loss,C0447.00,A,,Measurement
1120100407,ACDA Volume,C0447.00,A,,Measurement
1120100408,Heparin Volume,C0447.00,A,,Measurement
1120100409,Total Volume Reinfused,C0447.00,A,,Measurement
1120100411,Total Volume Discarded,C0447.00,A,,Measurement
1120100417,Pre-ANH Hgb,C0447.00,A,,Measurement
1120100418,Volume,C0447.00,A,,Measurement
1120100419,Scale Number,C0447.00,A,,Measurement
1120100427,ANH Volume,C0447.00,A,,Measurement
1120100436,Requested Platelet Gel Volume,C0447.00,A,,Measurement
1120100438,Requested Blood Volume Drawn (mL),C0447.00,A,,Measurement
1120100439,Requested PRP Hematocrit (%),C0447.00,A,,Measurement
1120100441,Instrument Number,C0447.00,A,,Measurement
1120100449,FWB,C0447.00,A,,Measurement
1120100450,Anticoagulant,C0447.00,A,,Measurement
1120100451,PRP,C0447.00,A,,Measurement
1120100452,PPP,C0447.00,A,,Measurement
1120100460,Volume Of PPP Added To Syringe (mL),C0447.00,A,,Measurement
1120100468,DO2,C0447.00,A,,Measurement
1120100469,DO2i,C0447.00,A,,Measurement
1120100470,VO2,C0447.00,A,,Measurement
1120100471,VO2i,C0447.00,A,,Measurement
1120100507,Temperature Probes in Place,C0060.00,A,temperature,Observation
1120100523,Proper Temperature Set and Heater Functional,C0060.00,A,temperature,Observation
1120100535,Console Number,C0447.00,A,,Measurement
1120100538,Console Number 2,C0447.00,A,,Measurement
1120100550,Day,C0447.00,A,,Measurement
1120100552,Circuit Day,C0447.00,A,,Measurement
1120100553,Venous Temp,C0059.00,A,,Measurement
1120100554,Arterial Temp,C0059.00,A,,Measurement
1120100555,Heater Temp,C0059.00,A,,Measurement
1120100556,Cooler Temp,C0059.00,A,,Measurement
1120100557,Circuit Flow (L/min),C0447.00,A,,Measurement
1120100558,Patient Flow (L/min),C0447.00,A,,Measurement
1120100559,Weight Based Patient Flows,C0131.00,A,weight,Observation
1120100560,Shunt Flow (L/min),C0447.00,A,,Measurement
1120100561,Vent Flow (L/min),C0447.00,A,,Measurement
1120100562,Cardiac Index (L/min/m2),C0447.00,A,,Measurement
1120100563,Console Hgb (g/dL),C0447.00,A,,Measurement
1120100564,Console Hct %,C0447.00,A,,Measurement
1120100567,Sweep Gas Flow Rate (L/min),C0447.00,A,,Measurement
1120100568,CO2 Sweep Gas Flow Rate (L/min),C0447.00,A,,Measurement
1120100572,Pre-oxygenator Pressure,C0447.00,A,,Measurement
1120100573,Post-oxygenator Pressure,C0447.00,A,,Measurement
1120100574,Venous Pressure (mmHg),C0447.00,A,,Measurement
1120100575,Pressure Change,C0447.00,A,,Measurement
1120100603,Tubing Clamps Available (qty),C0447.00,A,,Measurement
1120100604,Low Flow Alarm (L/min),C0447.00,A,,Measurement
1120100625,Reinfusion Cannula Flow,C0447.00,A,,Measurement
1120100626,Drainage Cannula Flow,C0050.00,A,drainage,Observation
1120100627,Distal Cannula Flow,C0447.00,A,,Measurement
1120100630,Breethe Flow (LPM),C0447.00,A,,Measurement
1120100631,Centrimag Flow (LPM),C0447.00,A,,Measurement
1120100632,Impella Flow (LPM),C0447.00,A,,Measurement
1120100633,Revo Speed (RPM),C0447.00,A,,Measurement
1120100634,Breethe Speed (RPM),C0447.00,A,,Measurement
1120100635,Centrimag Speed (RPM),C0447.00,A,,Measurement
1120100640,Sweep Gas Flow (LPM),C0447.00,A,,Measurement
1120100641,Sweep Gas Flow (LPM),C0447.00,A,,Measurement
1120100642,Sweep Gas Flow (LPM),C0447.00,A,,Measurement
1120100643,Sweep Gas Flow (LPM),C0447.00,A,,Measurement
1120100644,Sweep Gas Flow (LPM),C0447.00,A,,Measurement
1120100801,VRS Pain Score,C0247.00,A,pain_score,Observation
1120101269,Arresting Agent Volume,C0447.00,A,,Measurement
1120101271,Crystalloid Delivered Volume,C0447.00,A,,Measurement
1120107008,RCRI Score,C0447.00,A,,Measurement
1120201270,Additive Volume,C0447.00,A,,Measurement
1120440501,RR (ETCO2),C0447.00,A,,Measurement
11208,Cranial Vault Asymmetry Index (%),C0447.00,A,,Measurement
11350,4. I have difficulty hearing a conversation when I'm with one of my family at home.,C0088.00,A,hearing,Observation
11352,"6. When I am listening to the news on the car radio, and family members are talking, I have trouble hearing the news.",C0088.00,A,hearing,Observation
11353,"7. When I am at the dinner table with several people, and am trying to have a conversation with one person, understanding speech is difficult.",C0075.00,A,speech,Observation
11360,"13. The sounds of running water, such as a toilet or shower, are uncomfortably loud.",C0064.00,A,toileting,Observation
11372,EC Score (%),C0447.00,A,,Measurement
11373,BN Score (%),C0447.00,A,,Measurement
11374,RV Score (%),C0447.00,A,,Measurement
11375,AV Score (%),C0447.00,A,,Measurement
11383,Overall Rating Score,C0447.00,A,,Measurement
11386,Roughness Score,C0447.00,A,,Measurement
11388,Breathiness Score,C0447.00,A,,Measurement
11390,Strain Score,C0447.00,A,,Measurement
11392,Pitch Score,C0447.00,A,,Measurement
11394,Loudness Score,C0447.00,A,,Measurement
1140100007,Reflexes,C0100.00,A,reflex,Observation
1140100038,Bath,C0065.00,A,bathing,Observation
11425,CAHAI-13 Score,C0447.00,A,,Measurement
11428,CAHAI-7 Score,C0447.00,A,,Measurement
11431,Fever (>38' C),C0042.00,A,fever,Observation
11452,Attention Rating,C0079.00,A,attention,Observation
11453,Memory Rating,C0027.00,A,memory,Observation
11460,Composite Severity Rating,C0447.00,A,,Measurement
11464,Attention Rating,C0079.00,A,attention,Observation
11465,Memory Rating,C0027.00,A,memory,Observation
11469,Composite Severity Rating,C0447.00,A,,Measurement
11471,Level of Consciousness,C0055.00,A,consciousness,Observation
11472,Orientation,C0026.00,A,orientation,Observation
11473,Attention Screen,C0079.00,A,attention,Observation
11474,Attention Metric,C0079.00,A,attention,Observation
11475,Language Speech Sample,C0075.00,A,speech,Observation
11477,Language Metric,C0447.00,A,,Measurement
11479,Repetition Metric,C0447.00,A,,Measurement
11485,Constructional Ability Metic,C0447.00,A,,Measurement
11487,Memory,C0027.00,A,memory,Observation
11489,Calculations Metric,C0447.00,A,,Measurement
11491,Reasoning Metric,C0447.00,A,,Measurement
11493,Judgement Metric,C0447.00,A,,Measurement
1150000001,Fatigue,C0025.00,A,fatigue,Observation
1150000002,Dizziness/Lightheadedness,C0024.00,A,dizziness,Observation
1150000004,Headache,C0137.00,A,headache,Observation
1150000008,Shortness of Breath,C0048.00,A,dyspnea,Observation
1150000010,Nausea,C0054.00,A,nausea,Observation
1150000013,Pain/Cramping,C0101.00,A,pain_general,Observation
1150000019,Depression,C0023.00,A,depression,Observation
1150000020,Anxiety,C0068.00,A,anxiety,Observation
