source_concept_code,source_description,fca_concept_id,fca_category,fca_assessments,fca_methods,omop_domain,suggested_concept_id,suggested_concept_name,val_type,units,min_val,max_val,custom_list_values,template_names,group_names,n_templates
23941,How often have you had the sensation of not emptying your bladder?,C0045.00,A,sensation,,Observation,0,,custom_list,,,,Not at all|Not at all|Not at all|Less than 1 in 5 times|Less than 1 in 5 times|Less than 1 in 5 times|Less than half the time|Less than hald the time|Less than half the time|About half the time|About half the time|About half the time|More than half the time|More than half the time|More than half the time|Almost always|Almost always|Almost always,ONC INTERNATIONAL PROSTATE SYMPTOM SCORE (I-PSS),I-PSS Main Group 1,1
23954,I-PSS Total Score,C0447.00,A,,,Measurement,0,,numeric,,,,,ONC INTERNATIONAL PROSTATE SYMPTOM SCORE (I-PSS),I-PSS Score,1
23957,General Productivity,C0447.00,A,,,Measurement,0,,numeric,,,,,T EHC AMB SLEEP FOSQ-10,FOSQ-10,1
23958,Activity Level,C0447.00,A,,,Measurement,0,,numeric,,,,,T EHC AMB SLEEP FOSQ-10,FOSQ-10,1
23959,Vigilance,C0447.00,A,,,Measurement,0,,numeric,,,,,T EHC AMB SLEEP FOSQ-10,FOSQ-10,1
23960,Final Score,C0447.00,A,,,Measurement,0,,numeric,,,,,T EHC AMB SLEEP FOSQ-10,FOSQ-10,1
24005777,Weight in Kg(s),C0131.00,A,weight,,Observation,0,,string,,,,,APHERESIS COMPREHENSIVE,"Total blood volume (TPE, RBCx, ECP, LDL, CMNC, WBCd)",1
24005787,Max AC infusion rate,C0447.00,A,,,Measurement,0,,numeric,mL/min,,,,APHERESIS COMPREHENSIVE,Target run values with start/change (RBCx),1
24005788,Inlet flow rate,C0447.00,A,,,Measurement,0,,numeric,mL/min,,,,APHERESIS COMPREHENSIVE,"Patient run to be charted q30min (TPE, RBCx, ECP, LDL, CMNC, WBCd)",1
24005803,AC flow rate,C0447.00,A,,,Measurement,0,,numeric,mL/min,,,,APHERESIS COMPREHENSIVE,"Patient run to be charted q30min (TPE, RBCx, ECP, LDL, CMNC, WBCd)",1
24005805,Plasma volume,C0447.00,A,,,Measurement,0,,numeric,,,,,APHERESIS COMPREHENSIVE,"Patient run to be charted q30min (TPE, RBCx, ECP, LDL, CMNC, WBCd)",1
24005806,Replace flow rate,C0447.00,A,,,Measurement,0,,numeric,mL/min,,,,APHERESIS COMPREHENSIVE,"Patient run to be charted q30min (TPE, RBCx, ECP, LDL, CMNC, WBCd)",1
24005810,Plasma flow rate,C0447.00,A,,,Measurement,0,,numeric,mL/min,,,,APHERESIS COMPREHENSIVE,"Patient run to be charted q30min (TPE, RBCx, ECP, LDL, CMNC, WBCd)",1
24005826,Packing factor,C0447.00,A,,,Measurement,0,,numeric,,,,,APHERESIS COMPREHENSIVE,"Patient run to be charted q30min (TPE, RBCx, ECP, LDL, CMNC, WBCd)",1
24005829,AC volume,C0447.00,A,,,Measurement,0,,numeric,mL,,,,APHERESIS COMPREHENSIVE,"Patient run to be charted q30min (TPE, RBCx, ECP, LDL, CMNC, WBCd)",1
24005830,Inlet volume,C0447.00,A,,,Measurement,0,,numeric,mL,,,,APHERESIS COMPREHENSIVE,"Patient run to be charted q30min (TPE, RBCx, ECP, LDL, CMNC, WBCd)",1
24005831,Replace volume,C0447.00,A,,,Measurement,0,,numeric,mL,,,,APHERESIS COMPREHENSIVE,"Patient run to be charted q30min (TPE, RBCx, ECP, LDL, CMNC, WBCd)",1
24005835,AC infusion rate,C0447.00,A,,,Measurement,0,,numeric,mL/min,,,,APHERESIS COMPREHENSIVE,"Patient run to be charted q30min (TPE, RBCx, ECP, LDL, CMNC, WBCd)",1
24005838,AC Used,C0447.00,A,,,Measurement,0,,numeric,mL,,,,APHERESIS COMPREHENSIVE,Final Values (TPE),1
24005840,Replacement Used,C0447.00,A,,,Measurement,0,,numeric,mL,,,,APHERESIS COMPREHENSIVE,Final Values (TPE),1
24005846,Run Time,C0447.00,A,,,Measurement,0,,numeric,minutes,,,,APHERESIS COMPREHENSIVE,Final Values (TPE),1
24005848,Fluid Balance Negative (TPE),C0037.00,A,balance,,Observation,0,,numeric,mL,,,,APHERESIS COMPREHENSIVE,Final Values (TPE),1
24005849,Fluid Balance %,C0037.00,A,balance,,Observation,0,,numeric,%,,,,APHERESIS COMPREHENSIVE,Final Values (TPE)|Initial predicted procedure values,1
24005850,Inlet Processed,C0447.00,A,,,Measurement,0,,numeric,mL,,,,APHERESIS COMPREHENSIVE,Final Values (TPE),1
24005851,Plasma Vol Exchanged,C0447.00,A,,,Measurement,0,,numeric,mL,,,,APHERESIS COMPREHENSIVE,Final Values (TPE),1
24005854,AC to Patient,C0447.00,A,,,Measurement,0,,numeric,mL,,,,APHERESIS COMPREHENSIVE,Final Values (TPE),1
24005859,Fluid Balance Positive (TPE),C0037.00,A,balance,,Observation,0,,numeric,mL,,,,APHERESIS COMPREHENSIVE,Final Values (TPE),1
24005861,FCR,C0447.00,A,,,Measurement,0,,numeric,%,,,,APHERESIS COMPREHENSIVE,Target run values with start/change (RBCx),1
24005862,Target hct,C0447.00,A,,,Measurement,0,,numeric,%,,,,APHERESIS COMPREHENSIVE,Target run values with start/change (RBCx),1
24005868,FCR,C0447.00,A,,,Measurement,0,,numeric,%,,,,APHERESIS COMPREHENSIVE,Final Values (RBCx),1
24005869,Target Hct,C0447.00,A,,,Measurement,0,,numeric,%,,,,APHERESIS COMPREHENSIVE,Final Values (RBCx),1
24005870,Blood Removed,C0447.00,A,,,Measurement,0,,numeric,mL,,,,APHERESIS COMPREHENSIVE,Final Values (RBCx),1
24005871,Replaced Exchange,C0447.00,A,,,Measurement,0,,numeric,,,,,APHERESIS COMPREHENSIVE,Final Values (RBCx),1
24005900,Plasma Vol Removed,C0447.00,A,,,Measurement,0,,numeric,mL,,,,APHERESIS COMPREHENSIVE,Final Values (TPE),1
24005901,FFP Replacement Used,C0447.00,A,,,Measurement,0,,numeric,mL,,,,APHERESIS COMPREHENSIVE,Final Values (TPE),1
24005902,Albumin Replacement Used,C0447.00,A,,,Measurement,0,,numeric,mL,,,,APHERESIS COMPREHENSIVE,Final Values (TPE),1
24006087,Plasma removed,C0447.00,A,,,Measurement,0,,numeric,mL,,,,APHERESIS COMPREHENSIVE,Initial predicted procedure values,1
24012,Pain or burning with urination,C0101.00,A,pain_general,,Observation,0,,custom_list,,,,No problem|No problem|Very small|Very small|Small|Small|Moderate|Moderate|Big|Big,T ONC MYCHART EXPANDED PROSTATE CANCER INDEX COMPOSITE FOR CLINICAL PRACTICE (EPIC-CP),"How big of a problem, if any, has each of the following been for you?",1
24013,Weak urine stream/incomplete bladder emptying,C0076.00,A,urine,,Observation,0,,custom_list,,,,No problem|No problem|Very small|Very small|Small|Small|Moderate|Moderate|Big|Big,T ONC MYCHART EXPANDED PROSTATE CANCER INDEX COMPOSITE FOR CLINICAL PRACTICE (EPIC-CP),"How big of a problem, if any, has each of the following been for you?",1
24027,Urinary Incontinence Total,C0447.00,A,,,Measurement,0,,numeric,,,,,T ONC MYCHART EXPANDED PROSTATE CANCER INDEX COMPOSITE FOR CLINICAL PRACTICE (EPIC-CP),EPIC-CP Scoring,1
24029,Urinary Irritation/Obstruction Total,C0447.00,A,,,Measurement,0,,numeric,,,,,T ONC MYCHART EXPANDED PROSTATE CANCER INDEX COMPOSITE FOR CLINICAL PRACTICE (EPIC-CP),EPIC-CP Scoring,1
24030,Bowel Symptom Total,C0447.00,A,,,Measurement,0,,numeric,,,,,T ONC MYCHART EXPANDED PROSTATE CANCER INDEX COMPOSITE FOR CLINICAL PRACTICE (EPIC-CP),EPIC-CP Scoring,1
24031,Sexual Symptom Total,C0447.00,A,,,Measurement,0,,numeric,,,,,T ONC MYCHART EXPANDED PROSTATE CANCER INDEX COMPOSITE FOR CLINICAL PRACTICE (EPIC-CP),EPIC-CP Scoring,1
24032,Vitality/Hormonal Symptom Total,C0447.00,A,,,Measurement,0,,numeric,,,,,T ONC MYCHART EXPANDED PROSTATE CANCER INDEX COMPOSITE FOR CLINICAL PRACTICE (EPIC-CP),EPIC-CP Scoring,1
24033,Overall Prostate Cancer QOL Score,C0447.00,A,,,Measurement,0,,numeric,,,,,T ONC MYCHART EXPANDED PROSTATE CANCER INDEX COMPOSITE FOR CLINICAL PRACTICE (EPIC-CP),EPIC-CP Scoring,1
24094,My swallowing ability limits my day to day activities,C0067.00,A,swallowing,,Observation,0,,custom_list,,,,Strongly Agree|Agree|No Opinion|Disagree|Strongly Disagree,T MDADI HEAD AND NECK,Head and Neck - MDADI,1
24098,Swallowing is more difficult at the end of the day,C0067.00,A,swallowing,,Observation,0,,custom_list,,,,Strongly Agree|Agree|No Opinion|Disagree|Strongly Disagree,T MDADI HEAD AND NECK,Head and Neck - MDADI,1
24100,I am upset by my swallowing problem.,C0067.00,A,swallowing,,Observation,0,,custom_list,,,,Strongly Agree|Agree|No Opinion|Disagree|Strongly Disagree,T MDADI HEAD AND NECK,Head and Neck - MDADI,1
24101,Swallowing takes great effort.,C0067.00,A,swallowing,,Observation,0,,custom_list,,,,Strongly Agree|Agree|No Opinion|Disagree|Strongly Disagree,T MDADI HEAD AND NECK,Head and Neck - MDADI,1
24102,I do not go out because of my swallowing,C0067.00,A,swallowing,,Observation,0,,custom_list,,,,Strongly Agree|Agree|No Opinion|Disagree|Strongly Disagree,T MDADI HEAD AND NECK,Head and Neck - MDADI,1
24103,My swallowing difficulty has caused me to lose income.,C0067.00,A,swallowing,,Observation,0,,custom_list,,,,Strongly Agree|Agree|No Opinion|Disagree|Strongly Disagree,T MDADI HEAD AND NECK,Head and Neck - MDADI,1
24104,It takes me longer to eat because of my swallowing problem.,C0067.00,A,swallowing,,Observation,0,,custom_list,,,,Strongly Agree|Agree|No Opinion|Disagree|Strongly Disagree,T MDADI HEAD AND NECK,Head and Neck - MDADI,1
24108,I cough when I try to drink liquids.,C0047.00,A,cough,,Observation,0,,custom_list,,,,Strongly Agree|Agree|No Opinion|Disagree|Strongly Disagree,T MDADI HEAD AND NECK,Head and Neck - MDADI,1
24109,My swallowing problems limit my social and personal life.,C0067.00,A,swallowing,,Observation,0,,custom_list,,,,Strongly Agree|Agree|No Opinion|Disagree|Strongly Disagree,T MDADI HEAD AND NECK,Head and Neck - MDADI,1
24111,I limit my food intake because of my swallowing difficulty.,C0067.00,A,swallowing,,Observation,0,,custom_list,,,,Strongly Agree|Agree|No Opinion|Disagree|Strongly Disagree,T MDADI HEAD AND NECK,Head and Neck - MDADI,1
24112,I cannot maintain my weight because of my swallowing problems.,C0067.00,A,swallowing,,Observation,0,,custom_list,,,,Strongly Agree|Agree|No Opinion|Disagree|Strongly Disagree,T MDADI HEAD AND NECK,Head and Neck - MDADI,1
24113,I have low self-esteem because of my swallowing problem.,C0067.00,A,swallowing,,Observation,0,,custom_list,,,,Strongly Agree|Agree|No Opinion|Disagree|Strongly Disagree,T MDADI HEAD AND NECK,Head and Neck - MDADI,1
24114,I feel that I am swallowing a huge amount of food.,C0067.00,A,swallowing,,Observation,0,,custom_list,,,,Strongly Agree|Agree|No Opinion|Disagree|Strongly Disagree,T MDADI HEAD AND NECK,Head and Neck - MDADI,1
24117,1. Your pain at its WORST?,C0101.00,A,pain_general,,Observation,0,,numeric,,0,10,,T MDASI HEAD AND NECK,Part I. How severe are your symptoms?,1
24118,2. Your fatigue (tiredness) at its WORST?,C0025.00,A,fatigue,,Observation,0,,numeric,,0,10,,T MDASI HEAD AND NECK,Part I. How severe are your symptoms?,1
24119,3. Your nausea at its WORST?,C0054.00,A,nausea,,Observation,0,,numeric,,0,10,,T MDASI HEAD AND NECK,Part I. How severe are your symptoms?,1
24120,4. Your disturbed sleep at its WORST?,C0447.00,A,,,Measurement,0,,numeric,,0,10,,T MDASI HEAD AND NECK,Part I. How severe are your symptoms?,1
24121,5. Your feelings of being distressed (upset) at its WORST?,C0447.00,A,,,Measurement,0,,numeric,,0,10,,T MDASI HEAD AND NECK,Part I. How severe are your symptoms?,1
24122,6. Your shortness of breath at its WORST?,C0048.00,A,dyspnea,,Observation,0,,numeric,,0,10,,T MDASI HEAD AND NECK,Part I. How severe are your symptoms?,1
24123,7. Your problem with remembering things at its WORST?,C0447.00,A,,,Measurement,0,,numeric,,0,10,,T MDASI HEAD AND NECK,Part I. How severe are your symptoms?,1
24124,8. Your problem with lack of appetite at its WORST?,C0447.00,A,,,Measurement,0,,numeric,,0,10,,T MDASI HEAD AND NECK,Part I. How severe are your symptoms?,1
24125,9. Your feeling drowsy at its WORST?,C0447.00,A,,,Measurement,0,,numeric,,0,10,,T MDASI HEAD AND NECK,Part I. How severe are your symptoms?,1
24126,"Incomplete emptying: Over the past month, how often have you had a sensation of not emptying your bladder completely after you finished urinating?",C0045.00,A,sensation,,Observation,0,,custom_list,,,,Not at all|Less than 1 time in 5|Less than half the time|About half the time|More than half the time|Almost always,T MYCHART AUA SYMPTOMS SCORE,AUA Symptoms Score,1
24127,10. Your having a dry mouth at its WORST?,C0447.00,A,,,Measurement,0,,numeric,,0,10,,T MDASI HEAD AND NECK,Part I. How severe are your symptoms?,1
24128,11. Your feeling sad at its WORST?,C0447.00,A,,,Measurement,0,,numeric,,0,10,,T MDASI HEAD AND NECK,Part I. How severe are your symptoms?,1
24129,12. Your vomiting at its WORST?,C0447.00,A,,,Measurement,0,,numeric,,0,10,,T MDASI HEAD AND NECK,Part I. How severe are your symptoms?,1
24130,13. Your numbness or tingling at its WORST?,C0447.00,A,,,Measurement,0,,numeric,,0,10,,T MDASI HEAD AND NECK,Part I. How severe are your symptoms?,1
24131,14. Your problem with mucus in your mouth and throat at its WORST?,C0447.00,A,,,Measurement,0,,numeric,,0,10,,T MDASI HEAD AND NECK,Part I. How severe are your symptoms?,1
24132,15. Your difficulty swallowing/chewing at its WORST?,C0067.00,A,swallowing,,Observation,0,,numeric,,0,10,,T MDASI HEAD AND NECK,Part I. How severe are your symptoms?,1
24133,16. Your choking/coughing (food/liquids going down the wrong pipe) at its WORST?,C0447.00,A,,,Measurement,0,,numeric,,0,10,,T MDASI HEAD AND NECK,Part I. How severe are your symptoms?,1
24134,17. Your difficulty with voice/speech at its WORST?,C0075.00,A,speech,,Observation,0,,numeric,,0,10,,T MDASI HEAD AND NECK,Part I. How severe are your symptoms?,1
24136,19. Your constipation at its WORST?,C0447.00,A,,,Measurement,0,,numeric,,0,10,,T MDASI HEAD AND NECK,Part I. How severe are your symptoms?,1
24137,20. Your problem with tasting food at its WORST?,C0447.00,A,,,Measurement,0,,numeric,,0,10,,T MDASI HEAD AND NECK,Part I. How severe are your symptoms?,1
24138,21. Your mouth/throat sores at their WORST?,C0447.00,A,,,Measurement,0,,numeric,,0,10,,T MDASI HEAD AND NECK,Part I. How severe are your symptoms?,1
24139,22. Your problem with your teeth or gums at its WORST?,C0447.00,A,,,Measurement,0,,numeric,,0,10,,T MDASI HEAD AND NECK,Part I. How severe are your symptoms?,1
24142,1. General activity?,C0447.00,A,,,Measurement,0,,numeric,,0,10,,T MDASI HEAD AND NECK,Part II . How have your symptoms interfered with your life?,1
24143,2. Mood?,C0447.00,A,,,Measurement,0,,numeric,,0,10,,T MDASI HEAD AND NECK,Part II . How have your symptoms interfered with your life?,1
24144,3. Work (including work around the house)?,C0447.00,A,,,Measurement,0,,numeric,,0,10,,T MDASI HEAD AND NECK,Part II . How have your symptoms interfered with your life?,1
24145,4. Relations with other people?,C0447.00,A,,,Measurement,0,,numeric,,0,10,,T MDASI HEAD AND NECK,Part II . How have your symptoms interfered with your life?,1
24146,5. Walking?,C0447.00,A,,,Measurement,0,,numeric,,0,10,,T MDASI HEAD AND NECK,Part II . How have your symptoms interfered with your life?,1
24147,6. Enjoyment of life?,C0447.00,A,,,Measurement,0,,numeric,,0,10,,T MDASI HEAD AND NECK,Part II . How have your symptoms interfered with your life?,1
24152,What is your current height?,C0062.00,A,height,,Observation,0,,numeric,,,,,T EHC PLASTICS BREAST,Breast Reduction Pre-Visit Questions,1
24153,What is your current weight?,C0131.00,A,weight,,Observation,0,,numeric,,,,,T EHC PLASTICS BREAST,Breast Reduction Pre-Visit Questions,1
24159,Have you tried to lose weight in the last 6 months?,C0131.00,A,weight,,Observation,0,,numeric,,,,,T EHC PLASTICS BREAST,Breast Reduction Pre-Visit Questions,1
24160,If you lost weight please enter the number of pounds here:,C0131.00,A,weight,,Observation,0,,numeric,,,,,T EHC PLASTICS BREAST,Breast Reduction Pre-Visit Questions,1
24171,How many pregnancies have you had?,C0447.00,A,,,Measurement,0,,numeric,,,,,T EHC PLASTICS BREAST,Breast Reduction Pre-Visit Questions,1
24174,How many children do you have?,C0447.00,A,,,Measurement,0,,numeric,,,,,T EHC PLASTICS BREAST,Breast Reduction Pre-Visit Questions,1
24193,What is your level of nipple sensation currently?,C0045.00,A,sensation,,Observation,0,,custom_list,,,,Normal sensation|Less than normal sensation|No sensation|Not sure,T EHC PLASTICS BREAST,Breast Reduction Pre-Visit Questions,1
24195,Total AUA,C0447.00,A,,,Measurement,0,,numeric,,,,,T MYCHART AUA SYMPTOMS SCORE,AUA Symptoms Score,1
24198,Mean Core Symptom Severity,C0447.00,A,,,Measurement,0,,numeric,,,,,T MDASI HEAD AND NECK,Symptom Severity Scoring,1
24199,Mean Module Symptom Severity,C0447.00,A,,,Measurement,0,,numeric,,,,,T MDASI HEAD AND NECK,Symptom Severity Scoring,1
24200,Mean Total Symptom Severity,C0447.00,A,,,Measurement,0,,numeric,,,,,T MDASI HEAD AND NECK,Symptom Severity Scoring,1
24201,Mean Interference,C0447.00,A,,,Measurement,0,,numeric,,,,,T MDASI HEAD AND NECK,Symptom Life Interference Scoring,1
24207,Date of cognitive testing,C0040.00,A,cognition,,Observation,0,,multi_select,,0,30,,T EHC AMB NEURO COGNITIVE CLINIC TESTING SCORES,Testing Date,1
24211,at a dose of,C0447.00,A,,,Measurement,0,,numeric,,,,,EHC ONCBCN HEMATOLOGY T HEMOPHILIA CARRIER CURRENT STATUS|EHC ONCBCN TREATMENT HEMOPHILIA,Characteristics of recombinant coagulation factor treatment|Characteristics of recombinant treatment,2
24273,KCCQ Total Score,C0447.00,A,,,Measurement,0,,numeric,,,,,T EHC AMB KCCQ,Total Score,1
24283,Number of treated cutaneous hematoma(s),C0447.00,A,,,Measurement,0,,numeric,,,,,EHC ONCBCN BLEEDING HEMOPHILIA,Bleeding,1
24290,Dose based on actual weight in Kilograms?,C0131.00,A,weight,,Observation,0,,custom_list,,,,Yes|No,EHC ED STROKE TPA TIMEOUT,IV Thrombolytic Timeout,1
24294,Number of hemarthrosis on the right elbow,C0447.00,A,,,Measurement,0,,numeric,,,,,EHC ONCBCN BLEEDING HEMOPHILIA,Right Elbow,1
24296,Number of hemarthrosis on the left elbow,C0447.00,A,,,Measurement,0,,numeric,,,,,EHC ONCBCN BLEEDING HEMOPHILIA,Left Elbow,1
24298,Number of hemarthrosis of the right ankle,C0447.00,A,,,Measurement,0,,numeric,,,,,EHC ONCBCN BLEEDING HEMOPHILIA,Right Ankle,1
24300,Number of hemarthrosis of the left ankle,C0447.00,A,,,Measurement,0,,numeric,,,,,EHC ONCBCN BLEEDING HEMOPHILIA,Left Ankle,1
24311,AUC 24 hr goal (mg·hr/L),C0078.00,A,heart_rate,,Observation,0,,custom_list,,,,400 mg·hr/L|500 mg·hr/L|600 mg·hr/L|700 mg·hr/L (Toxicity risk)|800 mg·hr/L (Toxicity risk),RX VANCOMYCIN SINGLE LEVEL - AUC,Current Vancomycin Dosing Parameters,1
24316,Actual Body Weight,C0131.00,A,weight,,Observation,0,,date,,,,,RX VANCOMYCIN SINGLE LEVEL - AUC,Current Vancomycin Dosing Parameters,1
24329,Vancomycin Ke (hr ^-1),C0078.00,A,heart_rate,,Observation,0,,numeric,hr^-1,,,,RX VANCOMYCIN SINGLE LEVEL - AUC,Calculated Vancomycin Kinetic Parameters,1
24330,Vancomycin Clearance,C0447.00,A,,,Measurement,0,,numeric,,,,,RX VANCOMYCIN SINGLE LEVEL - AUC,Calculated Vancomycin Kinetic Parameters,1
24332,Predicted Vancomycin AUC,C0447.00,A,,,Measurement,0,,numeric,,,,,RX VANCOMYCIN SINGLE LEVEL - AUC,Calculated Vancomycin Kinetic Parameters,1
24343,How many siblings do you have?,C0447.00,A,,,Measurement,0,,numeric,,,,,T EHC AMB EXECUTIVE HEALTH HHQ,Family,1
24431,What is the average number of hours you sleep at night?,C0447.00,A,,,Measurement,0,,numeric,,,24,,T EHC AMB EXECUTIVE HEALTH HHQ,Lifestyle,1
24432,What is the average number of days you travel domestically per month?,C0447.00,A,,,Measurement,0,,numeric,,,31,,T EHC AMB EXECUTIVE HEALTH HHQ,Lifestyle,1
24433,What is the average number of hours you work per week?,C0447.00,A,,,Measurement,0,,numeric,,,168,,T EHC AMB EXECUTIVE HEALTH HHQ,Lifestyle,1
24434,What is the average number of days you travel internationally per month?,C0447.00,A,,,Measurement,0,,numeric,,,31,,T EHC AMB EXECUTIVE HEALTH HHQ,Lifestyle,1
24437,How many children do you have?,C0447.00,A,,,Measurement,0,,numeric,,,,,T EHC AMB EXECUTIVE HEALTH HHQ,Family,1
24438,How many grandchildren do you have?,C0447.00,A,,,Measurement,0,,numeric,,,,,T EHC AMB EXECUTIVE HEALTH HHQ,Family,1
24515,HJHS score left elbow (/20pts),C0447.00,A,,,Measurement,0,,numeric,,,,,EHC ONCBCN HEMOPHILIA JOINT HEALTH SCORE,HJHS Left Elbow,1
24516,Number of bleeding(s) (ABR) per year,C0447.00,A,,,Measurement,0,,numeric,,,,,EHC ONCBCN BLEEDING HEMOPHILIA,Number of bleeds since the last consultation,1
24517,Pain-Legs,C0101.00,A,pain_general,,Observation,0,,custom_list,,,,Relaxed/restrained|Flexed/extended,EHC IP PT PELVIC FLOOR EVAL|EHC IP SLP EVAL PAIN NAV|EHC NICU THERAPY|EHC PT OP MANUAL THERAPY EVAL|EHC PT OP MANUAL THERAPY EVAL SYMPTOMS NAV|EHC PT PAIN NAV|EHC PT PELVIC FLOOR POST TREATMENT NAV|EHC RHB IP OT EVALUATION|EHC RHB IP OT TREATMENT|EHC RHB IRF OT EVALUATION|EHC RHB IRF OT TREATMENT|EHC RHB IRF PT EVALUATION|EHC RHB IRF PT TREATMENT|EHC RHB IRF SLP EVALUATION|EHC RHB IRF SLP TREATMENT|EHC RHB OP OT EVALUATION|EHC RHB OP OT TREATMENT|EHC RHB PAIN ASSESSMENT BEGINNING & END OF SESSION|EHC RHB TR EVALUATION|EHC RHB TR TREATMENT|EHC SLP FEES|EHC T RHB OT DRIVING ASSESSMENT|LTC OT TREATMENT|LTC PT EVALUATION|LTC PT TREATMENT|LTC SLP EVALUATION|OCCUPATIONAL THERAPY ASSESSMENT|OT TREATMENT|PT ASSESSMENT|PT TREATMENT|PT TREATMENT NAV|RHB IP PT EVALUATION|RHB IP PT TREATMENT|RHB IP SLP EVAL|RHB IP SLP TREATMENT|RHB OP PT EVALUATION|RHB OP PT TREATMENT|RHB OP SLP EVAL|RHB OP SLP TREATMENT|SLP ASSESS NAV|T EHC MBS MODIFIED BARIUM SWALLOW MASTER|T EHC MBS MODIFIED BARIUM SWALLOW MASTER IRF|T EHC OP PT AQUATIC THERAPY|T EHC OP PT NEURO ORTHO TEMPLATE|T EHC OP PT PAIN SYMPTOMS NAV|T EHC PT LYMPHEDEMA EVAL|T EHC PT LYMPHEDEMA TREAT/DAILY NOTE|T EHC PT OP VESTIBULAR EVAL|T EHC PT PELVIC FLOOR COMBINED EVAL|T EHC PT PELVIC FLOOR TREATMENT|T EHC PT SEATING PAIN NAV|T EHC PT WOUND CARE|T EHC RHB PAIN NO PEDS OR NICU NAV|T EHC RHB PROGRESS NOTE NAV|T EHC RHB SLP AAC GENERAL NAV|T EHC RHB SLP MBSIMP|T EHC RHB SLP MBSIMP IRF|T EHC RHB WC SEATING MOBILITY EVAL|T EHC SLP FEES GENERAL NAV|T EHC SLP FEES IRF,Rehab Pain Assessment NIPS (Neonatal/Infant Pain Scale) Beginning of Session,60
24527,HJHS score right ankle (/20pts),C0447.00,A,,,Measurement,0,,numeric,,,,,EHC ONCBCN HEMOPHILIA JOINT HEALTH SCORE,HJHS Right Ankle,1
24539,HJHS score left ankle (/20pts),C0447.00,A,,,Measurement,0,,numeric,,,,,EHC ONCBCN HEMOPHILIA JOINT HEALTH SCORE,HJHS Left ankle,1
24540,HJHS Total Score (/124pts),C0447.00,A,,,Measurement,0,,numeric,,,,,EHC ONCBCN HEMOPHILIA JOINT HEALTH SCORE,Global gait score (/4pts),1
24542,"What is the global gait score (walking, stair climbing, running, hopping on one leg)?",C0049.00,A,gait,,Observation,0,,custom_list,,,,All skills within normal limits|One skill is not within normal limits|Two skills are not within normal limits|Three skills are not within normal limits|No skills are within normal limits,EHC ONCBCN HEMOPHILIA JOINT HEALTH SCORE,Global gait score (/4pts),1
